,edition,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
248,summer,1900,Paris,Athletics,Athletics,Sidney Robinson,GBR,Men,4000M Steeplechase,Bronze,United Kingdom
249,summer,1900,Paris,Athletics,Athletics,John Rimmer,GBR,Men,4000M Steeplechase,Gold,United Kingdom
250,summer,1900,Paris,Athletics,Athletics,Charles Bennett,GBR,Men,4000M Steeplechase,Silver,United Kingdom
251,summer,1900,Paris,Athletics,Athletics,Ernst Schultz,DEN,Men,400M,Bronze,Denmark
252,summer,1900,Paris,Athletics,Athletics,Maxwell W.Maxey Long,USA,Men,400M,Gold,United States
253,summer,1900,Paris,Athletics,Athletics,William Holland,USA,Men,400M,Silver,United States
254,summer,1900,Paris,Athletics,Athletics,George Orton,CAN,Men,400M Hurdles,Bronze,Canada
255,summer,1900,Paris,Athletics,Athletics,Walter B. John Tewksbury,USA,Men,400M Hurdles,Gold,United States
256,summer,1900,Paris,Athletics,Athletics,Henri Tauzin,FRA,Men,400M Hurdles,Silver,France
257,summer,1900,Paris,Athletics,Athletics,Charles Bennett,ZZX,Men,5000M Team,Gold,Mixed teams
258,summer,1900,Paris,Athletics,Athletics,John Rimmer,ZZX,Men,5000M Team,Gold,Mixed teams
259,summer,1900,Paris,Athletics,Athletics,Sidney Robinson,ZZX,Men,5000M Team,Gold,Mixed teams
260,summer,1900,Paris,Athletics,Athletics,Stanley Rowley,ZZX,Men,5000M Team,Gold,Mixed teams
261,summer,1900,Paris,Athletics,Athletics,Alfred Tysoe,ZZX,Men,5000M Team,Gold,Mixed teams
262,summer,1900,Paris,Athletics,Athletics,André Castanet,FRA,Men,5000M Team,Silver,France
263,summer,1900,Paris,Athletics,Athletics,Michel Champoudry,FRA,Men,5000M Team,Silver,France
264,summer,1900,Paris,Athletics,Athletics,Jacques Chastanie,FRA,Men,5000M Team,Silver,France
265,summer,1900,Paris,Athletics,Athletics,Henri Deloge,FRA,Men,5000M Team,Silver,France
266,summer,1900,Paris,Athletics,Athletics,Gaston Ragueneau,FRA,Men,5000M Team,Silver,France
267,summer,1900,Paris,Athletics,Athletics,Stanley Rowley,AUS,Men,60M,Bronze,Australia
268,summer,1900,Paris,Athletics,Athletics,Alvin Kraenzlein,USA,Men,60M,Gold,United States
269,summer,1900,Paris,Athletics,Athletics,Walter B. John Tewksbury,USA,Men,60M,Silver,United States
270,summer,1900,Paris,Athletics,Athletics,David Hall,USA,Men,800M,Bronze,United States
271,summer,1900,Paris,Athletics,Athletics,Alfred Tysoe,GBR,Men,800M,Gold,United Kingdom
272,summer,1900,Paris,Athletics,Athletics,John Cregan,USA,Men,800M,Silver,United States
273,summer,1900,Paris,Athletics,Athletics,Richard Sheldon,USA,Men,Discus Throw,Bronze,United States
274,summer,1900,Paris,Athletics,Athletics,Rudolf Bauer,HUN,Men,Discus Throw,Gold,Hungary
275,summer,1900,Paris,Athletics,Athletics,Frantisek Janda,BOH,Men,Discus Throw,Silver,Bohemia
276,summer,1900,Paris,Athletics,Athletics,Josiah Mccracken,USA,Men,Hammer Throw,Bronze,United States
277,summer,1900,Paris,Athletics,Athletics,John Jesus Flanagan,USA,Men,Hammer Throw,Gold,United States
278,summer,1900,Paris,Athletics,Athletics,Thomas Truxton Hare,USA,Men,Hammer Throw,Silver,United States
279,summer,1900,Paris,Athletics,Athletics,Lajos Gönczy,HUN,Men,High Jump,Bronze,Hungary
280,summer,1900,Paris,Athletics,Athletics,Irving Baxter,USA,Men,High Jump,Gold,United States
281,summer,1900,Paris,Athletics,Athletics,Patrick Joseph Leahy,GBR,Men,High Jump,Silver,United Kingdom
282,summer,1900,Paris,Athletics,Athletics,Lewis Pendleton Sheldon,USA,Men,"High Jump, Standing",Bronze,United States
283,summer,1900,Paris,Athletics,Athletics,Ray Ewry,USA,Men,"High Jump, Standing",Gold,United States
284,summer,1900,Paris,Athletics,Athletics,Irving Baxter,USA,Men,"High Jump, Standing",Silver,United States
285,summer,1900,Paris,Athletics,Athletics,Patrick Joseph Leahy,GBR,Men,Long Jump,Bronze,United Kingdom
286,summer,1900,Paris,Athletics,Athletics,Alvin Kraenzlein,USA,Men,Long Jump,Gold,United States
287,summer,1900,Paris,Athletics,Athletics,Meyer Prinstein,USA,Men,Long Jump,Silver,United States
288,summer,1900,Paris,Athletics,Athletics,Emile Torcheboeuf,FRA,Men,"Long Jump, Standing",Bronze,France
289,summer,1900,Paris,Athletics,Athletics,Ray Ewry,USA,Men,"Long Jump, Standing",Gold,United States
290,summer,1900,Paris,Athletics,Athletics,Irving Baxter,USA,Men,"Long Jump, Standing",Silver,United States
291,summer,1900,Paris,Athletics,Athletics,Ernst Fast,SWE,Men,Marathon,Bronze,Sweden
292,summer,1900,Paris,Athletics,Athletics,Michel Theato,FRA,Men,Marathon,Gold,France
293,summer,1900,Paris,Athletics,Athletics,Emile Champion,FRA,Men,Marathon,Silver,France
294,summer,1900,Paris,Athletics,Athletics,Carl Albert Andersen,NOR,Men,Pole Vault,Bronze,Norway
295,summer,1900,Paris,Athletics,Athletics,Irving Baxter,USA,Men,Pole Vault,Gold,United States
296,summer,1900,Paris,Athletics,Athletics,Meredith Bright Colkett,USA,Men,Pole Vault,Silver,United States
297,summer,1900,Paris,Athletics,Athletics,Robert Garrett,USA,Men,Shot Put,Bronze,United States
298,summer,1900,Paris,Athletics,Athletics,Richard Sheldon,USA,Men,Shot Put,Gold,United States
299,summer,1900,Paris,Athletics,Athletics,Josiah Mccracken,USA,Men,Shot Put,Silver,United States
300,summer,1900,Paris,Athletics,Athletics,Lewis Pendleton Sheldon,USA,Men,Triple Jump,Bronze,United States
301,summer,1900,Paris,Athletics,Athletics,Meyer Prinstein,USA,Men,Triple Jump,Gold,United States
302,summer,1900,Paris,Athletics,Athletics,James Connolly,USA,Men,Triple Jump,Silver,United States
303,summer,1900,Paris,Athletics,Athletics,Robert Garrett,USA,Men,"Triple Jump, Standing",Bronze,United States
304,summer,1900,Paris,Athletics,Athletics,Ray Ewry,USA,Men,"Triple Jump, Standing",Gold,United States
305,summer,1900,Paris,Athletics,Athletics,Irving Baxter,USA,Men,"Triple Jump, Standing",Silver,United States
306,summer,1900,Paris,Basque Pelota,Basque Pelota,José De Amezola Y Aspizua,ESP,Men,Cesta Punta,Gold,Spain
307,summer,1900,Paris,Basque Pelota,Basque Pelota,Francisco Villota Baquiola,ESP,Men,Cesta Punta,Gold,Spain
308,summer,1900,Paris,Basque Pelota,Basque Pelota,Maurice Durquetty,FRA,Men,Cesta Punta,Silver,France
309,summer,1900,Paris,Basque Pelota,Basque Pelota,Etchegaray,FRA,Men,Cesta Punta,Silver,France
310,summer,1900,Paris,Cricket,Cricket,Charles Beachcroft,GBR,Men,Cricket,Gold,United Kingdom
311,summer,1900,Paris,Cricket,Cricket,Arthur Ernest Birkett,GBR,Men,Cricket,Gold,United Kingdom
312,summer,1900,Paris,Cricket,Cricket,Alfred James Bowerman,GBR,Men,Cricket,Gold,United Kingdom
313,summer,1900,Paris,Cricket,Cricket,George John Buckley,GBR,Men,Cricket,Gold,United Kingdom
314,summer,1900,Paris,Cricket,Cricket,Francis Romulus Burchell,GBR,Men,Cricket,Gold,United Kingdom
315,summer,1900,Paris,Cricket,Cricket,Frederick William Christian,GBR,Men,Cricket,Gold,United Kingdom
316,summer,1900,Paris,Cricket,Cricket,Harry Richard Corner,GBR,Men,Cricket,Gold,United Kingdom
317,summer,1900,Paris,Cricket,Cricket,Frederick Wlliam Cuming,GBR,Men,Cricket,Gold,United Kingdom
318,summer,1900,Paris,Cricket,Cricket,William Stephen Donne,GBR,Men,Cricket,Gold,United Kingdom
319,summer,1900,Paris,Cricket,Cricket,Alfred James Powlesland,GBR,Men,Cricket,Gold,United Kingdom
320,summer,1900,Paris,Cricket,Cricket,John Symes,GBR,Men,Cricket,Gold,United Kingdom
321,summer,1900,Paris,Cricket,Cricket,Montagu Henry Toller,GBR,Men,Cricket,Gold,United Kingdom
322,summer,1900,Paris,Cricket,Cricket,W. Anderson,FRA,Men,Cricket,Silver,France
323,summer,1900,Paris,Cricket,Cricket,W.T. Attrill,FRA,Men,Cricket,Silver,France
324,summer,1900,Paris,Cricket,Cricket,J. Braid,FRA,Men,Cricket,Silver,France
325,summer,1900,Paris,Cricket,Cricket,W. Browning,FRA,Men,Cricket,Silver,France
326,summer,1900,Paris,Cricket,Cricket,R. Horne,FRA,Men,Cricket,Silver,France
327,summer,1900,Paris,Cricket,Cricket,T.H. Jordan,FRA,Men,Cricket,Silver,France
328,summer,1900,Paris,Cricket,Cricket,A. Mcevoy,FRA,Men,Cricket,Silver,France
329,summer,1900,Paris,Cricket,Cricket,D. Robinson,FRA,Men,Cricket,Silver,France
330,summer,1900,Paris,Cricket,Cricket,F. Roques,FRA,Men,Cricket,Silver,France
331,summer,1900,Paris,Cricket,Cricket,A.J. Schneidau,FRA,Men,Cricket,Silver,France
332,summer,1900,Paris,Cricket,Cricket,Henry John Terry,FRA,Men,Cricket,Silver,France
333,summer,1900,Paris,Cricket,Cricket,P.H. Tomalin,FRA,Men,Cricket,Silver,France
334,summer,1900,Paris,Croquet,Croquet,Aumoitte,FRA,Men,Double,Gold,France
335,summer,1900,Paris,Croquet,Croquet,Johin,FRA,Men,Double,Gold,France
336,summer,1900,Paris,Croquet,Croquet,Waydelich,FRA,Men,Individual 1 Ball,Bronze,France
337,summer,1900,Paris,Croquet,Croquet,Aumoitte,FRA,Men,Individual 1 Ball,Gold,France
338,summer,1900,Paris,Croquet,Croquet,Johin,FRA,Men,Individual 1 Ball,Silver,France
339,summer,1900,Paris,Croquet,Croquet,Sautreau,FRA,Men,Individual 2 Balls,Bronze,France
340,summer,1900,Paris,Croquet,Croquet,Waydelich,FRA,Men,Individual 2 Balls,Gold,France
341,summer,1900,Paris,Croquet,Croquet,Vignerot,FRA,Men,Individual 2 Balls,Silver,France
342,summer,1900,Paris,Cycling,Cycling Track,..... Daumain,FRA,Men,25 Kilometres,Bronze,France
343,summer,1900,Paris,Cycling,Cycling Track,Louis Bastien,FRA,Men,25 Kilometres,Gold,France
344,summer,1900,Paris,Cycling,Cycling Track,Louis Hildebrand,FRA,Men,25 Kilometres,Silver,France
345,summer,1900,Paris,Cycling,Cycling Track,John Henry Lake,USA,Men,Sprint Indivual,Bronze,United States
346,summer,1900,Paris,Cycling,Cycling Track,Georges Taillandier,FRA,Men,Sprint Indivual,Gold,France
347,summer,1900,Paris,Cycling,Cycling Track,Fernand Sanz,FRA,Men,Sprint Indivual,Silver,France
348,summer,1900,Paris,Equestrian,Jumping,Georges Van De Poele,BEL,Men,High Jump,Bronze,Belgium
349,summer,1900,Paris,Equestrian,Jumping,Dominique Maximien Garderes,FRA,Men,High Jump,Gold,France
350,summer,1900,Paris,Equestrian,Jumping,Gian Giorgio Trissino,ITA,Men,High Jump,Gold,Italy
351,summer,1900,Paris,Equestrian,Jumping,Louis De Champsavin,FRA,Men,Individual,Bronze,France
352,summer,1900,Paris,Equestrian,Jumping,Aimé Haegeman,BEL,Men,Individual,Gold,Belgium
353,summer,1900,Paris,Equestrian,Jumping,Georges Van De Poele,BEL,Men,Individual,Silver,Belgium
354,summer,1900,Paris,Equestrian,Jumping,De Bellegarde,FRA,Men,Long Jump Individual,Bronze,France
355,summer,1900,Paris,Equestrian,Jumping,Constant Van Langhendonck,BEL,Men,Long Jump Individual,Gold,Belgium
356,summer,1900,Paris,Equestrian,Jumping,Gian Giorgio Trissino,ITA,Men,Long Jump Individual,Silver,Italy
357,summer,1900,Paris,Fencing,Fencing,Léon See,FRA,Men,Épée Individual,Bronze,France
358,summer,1900,Paris,Fencing,Fencing,Ramon Fonst,CUB,Men,Épée Individual,Gold,Cuba
359,summer,1900,Paris,Fencing,Fencing,Louis Perree,FRA,Men,Épée Individual,Silver,France
360,summer,1900,Paris,Fencing,Fencing,Léon See,FRA,Men,"Épée, Amateurs And Masters",Bronze,France
361,summer,1900,Paris,Fencing,Fencing,Albert Ayat,FRA,Men,"Épée, Amateurs And Masters",Gold,France
362,summer,1900,Paris,Fencing,Fencing,Ramon Fonst,CUB,Men,"Épée, Amateurs And Masters",Silver,Cuba
363,summer,1900,Paris,Fencing,Fencing,Henri Laurent,FRA,Men,"Épée, Masters",Bronze,France
364,summer,1900,Paris,Fencing,Fencing,Albert Ayat,FRA,Men,"Épée, Masters",Gold,France
365,summer,1900,Paris,Fencing,Fencing,Emile Bougnol,FRA,Men,"Épée, Masters",Silver,France
366,summer,1900,Paris,Fencing,Fencing,Marcel Jacques Boulenger,FRA,Men,Foil Individual,Bronze,France
367,summer,1900,Paris,Fencing,Fencing,Emile Coste,FRA,Men,Foil Individual,Gold,France
368,summer,1900,Paris,Fencing,Fencing,Henri Masson,FRA,Men,Foil Individual,Silver,France
369,summer,1900,Paris,Fencing,Fencing,Jean-Baptiste Mimiague,FRA,Men,"Foil, Masters",Bronze,France
370,summer,1900,Paris,Fencing,Fencing,Lucien Merignac,FRA,Men,"Foil, Masters",Gold,France
371,summer,1900,Paris,Fencing,Fencing,Alphonse Kirchhoffer,FRA,Men,"Foil, Masters",Silver,France
372,summer,1900,Paris,Fencing,Fencing,Siegfried Flesch,AUT,Men,Sabre Individual,Bronze,Austria
373,summer,1900,Paris,Fencing,Fencing,Georges De La Falaise,FRA,Men,Sabre Individual,Gold,France
374,summer,1900,Paris,Fencing,Fencing,Léon Thiebaut,FRA,Men,Sabre Individual,Silver,France
375,summer,1900,Paris,Fencing,Fencing,Milan Neralic,AUT,Men,"Sabre, Masters",Bronze,Austria
376,summer,1900,Paris,Fencing,Fencing,Antonio Conte,ITA,Men,"Sabre, Masters",Gold,Italy
377,summer,1900,Paris,Fencing,Fencing,Italo Santelli,ITA,Men,"Sabre, Masters",Silver,Italy
378,summer,1900,Paris,Football,Football,Albert Delbecque,BEL,Men,Football,Bronze,Belgium
379,summer,1900,Paris,Football,Football,R. Kelecom,BEL,Men,Football,Bronze,Belgium
380,summer,1900,Paris,Football,Football,Marcel Leboutte,BEL,Men,Football,Bronze,Belgium
381,summer,1900,Paris,Football,Football,Londot,BEL,Men,Football,Bronze,Belgium
382,summer,1900,Paris,Football,Football,Ernest Moreau,BEL,Men,Football,Bronze,Belgium
383,summer,1900,Paris,Football,Football,E. Neefs,BEL,Men,Football,Bronze,Belgium
384,summer,1900,Paris,Football,Football,Georges Pelgrims,BEL,Men,Football,Bronze,Belgium
385,summer,1900,Paris,Football,Football,Alphonse Renier,BEL,Men,Football,Bronze,Belgium
386,summer,1900,Paris,Football,Football,E. Spannoghe,BEL,Men,Football,Bronze,Belgium
387,summer,1900,Paris,Football,Football,Erich Thornton,BEL,Men,Football,Bronze,Belgium
388,summer,1900,Paris,Football,Football,Van Heuckelum,BEL,Men,Football,Bronze,Belgium
389,summer,1900,Paris,Football,Football,Claude Percy Buckenham,GBR,Men,Football,Gold,United Kingdom
390,summer,1900,Paris,Football,Football,T.E. Burridge,GBR,Men,Football,Gold,United Kingdom
391,summer,1900,Paris,Football,Football,Alfred Ernest Chalk,GBR,Men,Football,Gold,United Kingdom
392,summer,1900,Paris,Football,Football,William Sullivan Grosling,GBR,Men,Football,Gold,United Kingdom
393,summer,1900,Paris,Football,Football,A. Haslam,GBR,Men,Football,Gold,United Kingdom
394,summer,1900,Paris,Football,Football,J.H. Jones,GBR,Men,Football,Gold,United Kingdom
395,summer,1900,Paris,Football,Football,J. Nicholas,GBR,Men,Football,Gold,United Kingdom
396,summer,1900,Paris,Football,Football,William Francis Quash,GBR,Men,Football,Gold,United Kingdom
397,summer,1900,Paris,Football,Football,F.G. Spackman,GBR,Men,Football,Gold,United Kingdom
398,summer,1900,Paris,Football,Football,R.R. Turner,GBR,Men,Football,Gold,United Kingdom
399,summer,1900,Paris,Football,Football,James Edward Zealley,GBR,Men,Football,Gold,United Kingdom
400,summer,1900,Paris,Football,Football,Pierre Allemane,FRA,Men,Football,Silver,France
401,summer,1900,Paris,Football,Football,Bach,FRA,Men,Football,Silver,France
402,summer,1900,Paris,Football,Football,Jean Bloch,FRA,Men,Football,Silver,France
403,summer,1900,Paris,Football,Football,Fernand Canelle,FRA,Men,Football,Silver,France
404,summer,1900,Paris,Football,Football,Duparc,FRA,Men,Football,Silver,France
405,summer,1900,Paris,Football,Football,Fraysse,FRA,Men,Football,Silver,France
406,summer,1900,Paris,Football,Football,Gaillard,FRA,Men,Football,Silver,France
407,summer,1900,Paris,Football,Football,René Garnier,FRA,Men,Football,Silver,France
408,summer,1900,Paris,Football,Football,Grandjean,FRA,Men,Football,Silver,France
409,summer,1900,Paris,Football,Football,Huteau,FRA,Men,Football,Silver,France
410,summer,1900,Paris,Football,Football,Lambert,FRA,Men,Football,Silver,France
411,summer,1900,Paris,Football,Football,Macaire,FRA,Men,Football,Silver,France
412,summer,1900,Paris,Football,Football,Peltier,FRA,Men,Football,Silver,France
413,summer,1900,Paris,Golf,Golf,David Donaldson Robertson,GBR,Men,Individual,Bronze,United Kingdom
414,summer,1900,Paris,Golf,Golf,Charles Edward Sands,USA,Men,Individual,Gold,United States
415,summer,1900,Paris,Golf,Golf,Walter Rutherford,GBR,Men,Individual,Silver,United Kingdom
416,summer,1900,Paris,Golf,Golf,Daria Pratt,USA,Women,Individual,Bronze,United States
417,summer,1900,Paris,Golf,Golf,Margaret Ives Abbott,USA,Women,Individual,Gold,United States
418,summer,1900,Paris,Golf,Golf,Pauline Whittier,USA,Women,Individual,Silver,United States
419,summer,1900,Paris,Gymnastics,Artistic G.,Lucien Demanet,FRA,Men,Individual All-Round,Bronze,France
420,summer,1900,Paris,Gymnastics,Artistic G.,Gustave Sandras,FRA,Men,Individual All-Round,Gold,France
421,summer,1900,Paris,Gymnastics,Artistic G.,Noël Bas,FRA,Men,Individual All-Round,Silver,France
422,summer,1900,Paris,Polo,Polo,Jean Boussod,ZZX,Men,Polo,Bronze,Mixed teams
423,summer,1900,Paris,Polo,Polo,Louis Duc De Bisaccia,ZZX,Men,Polo,Bronze,Mixed teams
424,summer,1900,Paris,Polo,Polo,A. Fauquet Lemaitre,ZZX,Men,Polo,Bronze,Mixed teams
425,summer,1900,Paris,Polo,Polo,Maurice Raoul-Duval,ZZX,Men,Polo,Bronze,Mixed teams
426,summer,1900,Paris,Polo,Polo,Dennis Daly,ZZX,Men,Polo,Gold,Mixed teams
427,summer,1900,Paris,Polo,Polo,Foxhall Parker Keene,ZZX,Men,Polo,Gold,Mixed teams
428,summer,1900,Paris,Polo,Polo,Frank Jay Mackey,ZZX,Men,Polo,Gold,Mixed teams
429,summer,1900,Paris,Polo,Polo,Alfred Rawlinson,ZZX,Men,Polo,Gold,Mixed teams
430,summer,1900,Paris,Polo,Polo,Walter Selby Buckmaster,ZZX,Men,Polo,Silver,Mixed teams
431,summer,1900,Paris,Polo,Polo,José Pierre M.J. Comte De Madre,ZZX,Men,Polo,Silver,Mixed teams
432,summer,1900,Paris,Polo,Polo,Frederick Maitland Freake,ZZX,Men,Polo,Silver,Mixed teams
433,summer,1900,Paris,Polo,Polo,Walter Adolph Mccreery,ZZX,Men,Polo,Silver,Mixed teams
434,summer,1900,Paris,Rowing,Rowing,Francois Antoine Brandt,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
435,summer,1900,Paris,Rowing,Rowing,Hermanus Gerardus Brockmann,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
436,summer,1900,Paris,Rowing,Rowing,Roelof Klein,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
437,summer,1900,Paris,Rowing,Rowing,Ruud Gerbens Leegstra,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
438,summer,1900,Paris,Rowing,Rowing,Walter Middelberg,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
439,summer,1900,Paris,Rowing,Rowing,Hendrik Karel Offerhaus,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
440,summer,1900,Paris,Rowing,Rowing,Walter Thijssen,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
441,summer,1900,Paris,Rowing,Rowing,Henricus Tromp,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
442,summer,1900,Paris,Rowing,Rowing,Johannes Wilhelmus Maria Van Dijk,NED,Men,Eight With Coxswain (8+),Bronze,Netherlands
443,summer,1900,Paris,Rowing,Rowing,Louis Abell,USA,Men,Eight With Coxswain (8+),Gold,United States
444,summer,1900,Paris,Rowing,Rowing,William Carr,USA,Men,Eight With Coxswain (8+),Gold,United States
445,summer,1900,Paris,Rowing,Rowing,Harry Debaecke,USA,Men,Eight With Coxswain (8+),Gold,United States
446,summer,1900,Paris,Rowing,Rowing,John Exley,USA,Men,Eight With Coxswain (8+),Gold,United States
447,summer,1900,Paris,Rowing,Rowing,John Geiger,USA,Men,Eight With Coxswain (8+),Gold,United States
448,summer,1900,Paris,Rowing,Rowing,Edward Hedley,USA,Men,Eight With Coxswain (8+),Gold,United States
449,summer,1900,Paris,Rowing,Rowing,James Juvenal,USA,Men,Eight With Coxswain (8+),Gold,United States
450,summer,1900,Paris,Rowing,Rowing,Roscoe Lockwood,USA,Men,Eight With Coxswain (8+),Gold,United States
451,summer,1900,Paris,Rowing,Rowing,Edward Marsh,USA,Men,Eight With Coxswain (8+),Gold,United States
452,summer,1900,Paris,Rowing,Rowing,Prospère Bruggeman,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
453,summer,1900,Paris,Rowing,Rowing,Jules De Bisschop,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
454,summer,1900,Paris,Rowing,Rowing,Oscar De Cock,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
455,summer,1900,Paris,Rowing,Rowing,Oscar Charles De Somville,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
456,summer,1900,Paris,Rowing,Rowing,Maurice Hemelsoet,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
457,summer,1900,Paris,Rowing,Rowing,Frank Odberg,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
458,summer,1900,Paris,Rowing,Rowing,Marcel Lucien Van Crombrugghe,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
459,summer,1900,Paris,Rowing,Rowing,Alfred Van Landeghem,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
460,summer,1900,Paris,Rowing,Rowing,Maurice Verdonck,BEL,Men,Eight With Coxswain (8+),Silver,Belgium
461,summer,1900,Paris,Rowing,Rowing,Wilhelm Carstens,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,Germany
462,summer,1900,Paris,Rowing,Rowing,Ernst Felle,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,Germany
463,summer,1900,Paris,Rowing,Rowing,Otto Fickeisen,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,Germany
464,summer,1900,Paris,Rowing,Rowing,Julius Körner,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,Germany
465,summer,1900,Paris,Rowing,Rowing,Franz Kröwerath,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,Germany
466,summer,1900,Paris,Rowing,Rowing,Carl Lehle,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,Germany
